,oldID-poseID,Class,if_X_fa_atr,if_X_fa_elec,if_X_fa_pair,if_X_fa_rep,if_X_fa_sol,if_X_hbond_bb_sc,if_X_hbond_sc,interface_delta_X,total_score_X
16177,NONINHIB109-0333,0,-21.48798492737042,0.0034631016551134,0.0,6.723383143743831,4.760894612568245,0.0,-1.670573556726893,-11.67081762612997,-41.0
16178,NONINHIB109-0524,0,-19.10605261245255,-0.0399983564003025,0.0,3.553833510757568,4.748498350436694,-0.0056347521759313,-0.1373631386554635,-10.98671699849001,-41.0
16179,NONINHIB109-0014,0,-13.56161433708985,-1.157781107722859,0.0,0.904080482199788,4.310106645640007,0.0,-1.541532781718438,-11.0467410986912,-40.0
16180,NONINHIB109-0732,0,-13.2756642324046,0.1305968389042084,0.0,1.513460199873953,1.029721554250045,0.0,-0.033840752203902,-10.63572639158065,-39.0
16181,NONINHIB109-0548,0,-18.2945832227746,-0.0896057571850565,0.0,3.306272693807114,4.547383884824012,0.0,-0.5091539133748925,-11.03968631470389,-40.0
16182,NONINHIB109-0184,0,-20.55051098824006,-0.1740670383175109,0.0,6.047936146927441,3.143308368927592,0.0,-0.0570695093488453,-11.59040302005133,-41.0
16183,NONINHIB109-0820,0,-15.02234299753727,-0.0129690431282529,0.0,1.119765354310039,1.158168426323482,0.0,-0.1212533446079377,-12.87863160463985,-39.0
16184,NONINHIB109-0683,0,-12.81410135453552,0.1069620210596361,0.0,0.785517000663549,1.048390102809662,0.0,-0.1049049857788063,-10.97813721578132,-39.0
16185,NONINHIB109-0437,0,-22.42210729442377,0.019104119935389,0.0,3.673045485522425,5.606297772179642,-0.0246151140816643,-0.1294250997130248,-13.27770013058125,-41.0
16186,NONINHIB109-0428,0,-19.13731437346214,-0.3677220559795398,0.0,3.784989097242715,6.322631143846593,0.0,-2.042799822305212,-11.44021601065742,-40.0
16187,NONINHIB109-0763,0,-16.22769395015385,-0.3182364664166346,0.0,1.446972545903327,5.313621452501502,-0.0319334766397062,-1.814330220173402,-11.63160011497848,-41.0
16188,NONINHIB109-0360,0,-16.28631877808948,0.3760895437435704,0.0,1.913053041482181,2.789153739628546,0.0,-0.0854119288412441,-11.29343438207707,-41.0
16189,NONINHIB109-0529,0,-16.30126123448427,-0.1474714877568545,0.0,2.403162167537994,4.114173900310107,0.0,-1.077255181384118,-11.00865183577753,-40.0
16190,NONINHIB109-0032,0,-16.99322604261652,-1.137785415949587,0.0,3.87258606682235,6.025753705406987,0.0,-2.615706996253112,-10.84837868259046,-38.0
16191,NONINHIB109-0338,0,-18.3809630168369,-0.5174459640061514,0.0,1.467982950606165,5.716373600960559,0.0,-1.75000316865305,-13.46405559792947,-40.0
16192,NONINHIB109-0282,0,-18.70267342486368,-0.5866633899285364,0.0,4.132177989082538,6.211762297949099,0.0,-2.720182769362747,-11.6655792971228,-40.0
16193,NONINHIB109-0127,0,-16.66840857422358,-0.4352708624905483,0.0,2.372202843799323,3.854009998079982,-0.1177187663157987,-2.186785734516842,-13.18197109566745,-37.0
16194,NONINHIB109-0042,0,-22.32853120008331,-0.0167217042327092,0.0,6.429056052231772,4.072256965162251,0.0,-0.5743880324650043,-12.41832791938668,-41.0
16195,NONINHIB109-0657,0,-14.27136170172307,0.0059675220057886,0.0,2.042499402211888,0.2251378046607897,0.0,-0.1047602738753362,-12.10251724672025,-37.0
16196,NONINHIB109-0165,0,-21.9592542601029,-0.2255604578126974,0.0,5.829771922217697,4.831921211160897,0.0,-1.606394509383018,-13.1295160939203,-41.0
16197,NONINHIB109-0804,0,-13.27285700295797,0.1835809529841094,0.0,1.19866936751796,0.9178539154004284,0.0,-0.041754626451776,-11.0145073935073,-39.0
16198,NONINHIB109-0334,0,-13.49350499054672,0.1257775281335671,0.0,1.208654001770628,1.149436344149672,0.0,-0.1050316339369282,-11.1146687504297,-37.0
16199,NONINHIB109-0159,0,-15.8923502040976,-1.241175462361418,0.0,1.932260883596928,6.599376033602039,0.0,-4.400512769449718,-13.00240151870912,-39.0
16200,NONINHIB76-0528,0,-17.2959187060249,-0.4161186152237826,0.0,1.092705492692767,8.867433058705227,0.0,-2.045194458184277,-9.797093228035465,-24.0
16201,NONINHIB76-0464,0,-18.90332753886723,-0.9454371519636504,0.0,4.924606383023002,7.237659545371934,0.0,-2.012135192204684,-9.698633954640629,-24.0
16202,NONINHIB76-0953,0,-20.37895364960096,-0.0950532640736855,0.0,2.262138042965216,6.582908307283833,-0.0482502683491446,-0.1602327948671409,-11.83744362664129,-24.0
16203,NONINHIB76-0580,0,-17.7020583120131,-0.061549915182386,0.0,2.139237793766279,6.52526971344887,-0.0111680142112774,-1.394306237150186,-10.50457497134175,-24.0
16204,NONINHIB76-0103,0,-15.84534155236979,0.2731298656898582,0.0,0.8432773332196121,4.169725418884082,0.0,-0.0371776808281069,-10.59638661540384,-24.0
16205,NONINHIB76-0195,0,-18.05149833189716,-0.301177512305137,0.0,3.131392862257826,5.968346707326327,0.0,-1.787511458225722,-11.04044773284386,-24.0
16206,NONINHIB76-0669,0,-15.09105369747813,-1.060955502642946,0.0,1.275516376767837,6.695099668971579,0.0,-2.83397467733023,-11.01536783171196,-24.0
16207,NONINHIB76-0029,0,-15.6418650895972,-0.5752029487391996,0.0,1.828032607851856,6.658518933683172,0.0,-2.39481764474321,-10.1253341415445,-24.0
16208,NONINHIB76-0518,0,-14.38987489040701,-1.305281369858629,0.0,1.529147493135133,6.010653238000669,0.0,-3.29226216652957,-11.44761769565912,-24.0
16209,NONINHIB76-0393,0,-17.66678522538714,-1.112869885643817,0.0,1.755851709708804,7.523392018448521,0.0,-4.739299514991934,-14.23971089786482,-24.0
16210,NONINHIB76-0859,0,-14.90319855695161,0.1580933949004555,0.0,2.037517009911244,2.858808244667125,0.0,-0.1165606422744801,-9.965340549746998,-24.0
16211,NONINHIB76-0044,0,-19.41954108661448,-0.9129326624336352,0.0,4.854084171884551,8.360267111546545,0.0,-2.634775946890076,-9.75289841250742,-24.0
16212,NONINHIB76-0034,0,-17.32149417727851,-0.8095295666557148,0.0,3.927888362630574,6.136653677503273,0.0,-2.528071433552891,-10.59455313735316,-24.0
16213,NONINHIB76-0816,0,-16.98480865370439,-1.217644025392306,0.0,4.308341697806372,6.961039546920529,0.0,-4.724617095176126,-11.65768852954625,-24.0
16214,NONINHIB76-0465,0,-20.54320562477151,-0.7944675759581332,0.0,5.161148725172826,8.013280971073344,0.0,-1.835995729021126,-9.99923923350525,-24.0
16215,NONINHIB76-0193,0,-17.18798400592678,-0.0536168922694275,0.0,2.701854105319444,6.312137161346163,0.0,-2.126074468218121,-10.35368409974899,-24.0
16216,NONINHIB76-0773,0,-22.40282054787713,-0.893692204786455,0.0,5.445182222934455,9.81342614618934,0.0,-2.491268006913813,-10.52917239045382,-22.0
16217,NONINHIB76-0881,0,-18.94035151153221,0.0826657795886478,0.0,2.27545949306973,6.605937797625484,-0.0284184326239589,-0.0656250862896321,-10.07033196016209,-24.0
16218,NONINHIB76-0420,0,-21.61916039028765,-0.6111184194355462,0.0,4.875932583020177,11.44877810311082,0.0,-3.823672055067977,-9.729240178660348,-24.0
16219,NONINHIB76-0794,0,-16.06797074561655,-0.4590550780838055,0.0,1.378357270758488,6.086021489363793,0.0,-1.758184235127615,-10.8208312987058,-24.0
16220,NONINHIB76-0759,0,-16.81399817006677,-1.004831431429585,0.0,2.658005029571678,7.111839475344913,0.0,-2.539588817002135,-10.58857391358197,-24.0
16221,NONINHIB76-0224,0,-21.0010073469286,-0.8315205790962648,0.0,5.712908957611808,8.662772993920044,-0.0102009945991063,-3.312275468982923,-10.77932243807481,-24.0
16222,NONINHIB76-0151,0,-16.87763491132137,-1.608404283849563,0.0,2.637103550592519,9.771265351204876,0.0,-5.356616712653344,-11.43428700602681,-24.0
16223,NONINHIB76-0680,0,-19.0175980037995,0.3149773677165615,0.0,1.460625555406295,6.298733494595854,-0.0580402706644399,-0.1081595509321723,-11.10946140767737,-24.0
16224,NONINHIB76-0092,0,-17.17921158914141,-1.448449694278509,0.0,4.233887205552537,6.470502641354415,0.0,-2.91237864303183,-10.83565007954485,-24.0
16225,NONINHIB76-0947,0,-23.85931691876795,-0.1586824663136326,0.0,4.44556122406666,6.402739873404971,0.0,-0.0420264156494283,-13.21172470325973,-24.0
16226,NONINHIB76-0779,0,-14.13467661853065,-1.056392595546632,0.0,1.223983525188624,5.608699561663525,0.0,-2.958715625063614,-11.31710175228864,-24.0
16227,NONINHIB76-0822,0,-12.29231513196792,-1.048176865911887,0.0,1.724327493267674,5.127139409833489,0.0,-4.50285534363311,-10.9918804384115,-23.0
16228,NONINHIB76-0693,0,-14.04985942930725,-0.1313683495719977,0.0,1.084563312565933,3.626943055035826,0.0,-0.3558325665785915,-9.825553977856543,-24.0
16229,NONINHIB76-0141,0,-11.59512664003305,-0.9068582139494538,0.0,0.8289053299667558,4.356586531676385,0.0,-3.845704036573991,-11.16219702891294,-24.0
16230,NONINHIB76-0974,0,-13.62943774477317,-0.8970703529221782,0.0,1.340290951995485,5.218144773726271,0.0,-2.198077982322153,-10.16615035429595,-24.0
16231,NONINHIB76-0709,0,-13.67419899151537,-0.0151845946573939,0.0,0.909423800879813,4.711921482961134,0.0,-1.882775530227254,-9.950813832559106,-24.0
16232,NONINHIB76-0033,0,-14.24890628507092,-1.159482127454488,0.0,2.790349122436737,6.650615642320463,0.0,-3.891363533715644,-9.858787181484333,-24.0
16233,NONINHIB76-0553,0,-13.66511471092272,-0.7285002036363687,0.0,1.239076261194668,5.943546651165252,0.0,-3.062572351887845,-10.27356435408728,-24.0
16234,NONINHIB76-0145,0,-14.12602270042225,-1.396433895449879,0.0,1.483455999208263,6.941723952374013,0.0,-3.916672353529986,-11.01394899782008,-24.0
16235,NONINHIB76-0062,0,-15.11993696829595,-0.0254865482621335,0.0,1.002820524549316,6.814378266042149,0.0,-2.601181642172291,-9.929406368138643,-24.0
16236,NONINHIB76-0249,0,-11.44137698475388,-1.655624958374956,0.0,1.764891936248842,4.182761503307847,0.0,-3.367295479666333,-10.51664398323874,-24.0
16237,NONINHIB76-0701,0,-18.44072317285609,-0.1173219528545349,0.0,2.638203699288624,6.478637000221078,0.0,-0.5389024571532538,-9.980106883353985,-24.0
16238,NONINHIB76-0836,0,-13.29479524165727,-1.435936732526392,0.0,1.272095461057006,6.760599605007156,0.0,-3.897122253676799,-10.59515916179635,-24.0
16239,NONINHIB76-0595,0,-12.37089854648257,-0.4284131911571024,0.0,0.7758622759065474,3.441679870550342,0.0,-1.551918744292266,-10.13368833547474,-24.0
16240,NONINHIB76-0717,0,-14.27687203404603,-1.496982110787103,0.0,1.241174691066499,5.124683935803295,0.0,-2.49436764710611,-11.90236316506889,-24.0
16241,NONINHIB76-0132,0,-14.57578744368402,0.1529488111154353,0.0,1.256390044743057,3.541935832215222,0.0,-0.1153503733805955,-9.739863128991146,-24.0
16242,NONINHIB76-0993,0,-21.19354869847448,0.0838078436076045,0.0,4.973466785839901,6.211768991332337,0.0,-0.0232008084193118,-9.947705886113454,-24.0
16243,NONINHIB76-0591,0,-19.61133391086805,-1.181458895938533,0.0,4.291915151129524,6.56509120902856,0.0,-3.295208722581661,-13.23099516923003,-22.0
16244,NONINHIB76-0965,0,-17.52523930115967,-0.0444879668760222,0.0,4.183631510887063,6.192724265630932,0.0,-3.660210307018449,-10.8535817985362,-24.0
16245,NONINHIB76-0547,0,-14.03357309344538,-0.962043281522482,0.0,2.044437900513413,4.815674064517043,0.0,-3.293044084057369,-11.42854849399464,-24.0
16246,NONINHIB76-0621,0,-15.12087451447223,-1.127517835121645,0.0,1.510804701303277,7.710394140242897,0.0,-3.600869589413102,-10.62806309746111,-24.0
16247,NONINHIB76-0272,0,-20.00374494584503,-1.204585969044557,0.0,6.037657451071254,8.746069956305291,0.0,-4.083577547387926,-10.50818105490134,-24.0
16248,NONINHIB76-0608,0,-10.78063888962133,-1.435736338695485,0.0,0.7510220656124148,5.3145999499141,0.0,-4.281249338622511,-10.43200255141301,-24.0
16249,NONINHIB76-0537,0,-14.39297011008348,-0.1858947011458417,0.0,0.8891505717402652,3.793444535945764,0.0,-0.0854262941871411,-9.981695997731094,-24.0
16250,NONINHIB76-0437,0,-13.57194433090481,0.294178030530577,0.0,0.564386105277299,2.840234291893193,0.0,-0.0693284369548934,-9.942474340158697,-24.0
16251,NONINHIB76-0808,0,-11.66087284077221,0.09533009824401,0.0,0.7617739000871553,1.053374473995063,0.0,-0.0389920037791803,-9.78938637222518,-23.0
16252,NONINHIB76-0168,0,-19.1868232158613,-0.9950145233746536,0.0,5.910380126559767,7.568988340740634,0.0,-3.939912991551449,-10.64238226348698,-24.0
16253,NONINHIB76-0783,0,-16.59940694176403,-0.598498506406247,0.0,2.458392550124245,5.389872467180794,0.0,-1.45997217145441,-10.8096126023197,-24.0
16254,NONINHIB76-0397,0,-20.5919155554966,-1.030894499053084,0.0,4.665469833444923,8.585824157948808,0.0,-4.206638866411359,-12.57815492956752,-24.0
16255,NONINHIB76-0533,0,-20.27517307191956,-0.22781201472813,0.0,5.658176873703133,4.629910475607358,-0.0098992498067772,-0.0829435401873581,-10.30774052733113,-24.0
16256,NONINHIB76-0254,0,-19.47104846078801,-0.1764992852207615,0.0,2.713046365340642,6.785512516464223,-0.0310210665548659,-3.117842542229781,-13.29785247298878,-24.0
16257,NONINHIB76-0447,0,-17.48060796149548,-1.369828311260726,0.0,2.004222412367472,8.491262533951794,-0.0318719962947128,-4.851093848828575,-13.23791717156018,-24.0
16258,NONINHIB76-0273,0,-13.22655135830282,-0.4206120079397556,0.0,1.22231302517971,3.954328462683316,0.0,-1.343650186083263,-9.814172064462582,-24.0
16259,NONINHIB76-0600,0,-14.48240242581924,0.2622763236731078,0.0,1.111603327046669,3.512397429048906,0.0,-0.1149593976715025,-9.71108474372204,-24.0
16260,NONINHIB76-0928,0,-17.76899915745526,-0.1115495001071531,0.0,1.758345938090179,6.107952307212327,-0.056213019002223,-1.188668915521925,-11.2591323467841,-24.0
16261,NONINHIB76-0050,0,-15.28591635898265,-0.0460185462373488,0.0,1.063697912916132,6.099679493411804,0.0,-1.583523438695535,-9.75208093758738,-24.0
16262,NONINHIB76-0761,0,-18.08706182919414,-1.387287118821242,0.0,4.793072365087347,6.940675839259711,0.0,-2.743297258107155,-10.48389800177574,-24.0
16263,NONINHIB76-0289,0,-21.86369124584307,-0.083006870839946,0.0,2.284839652105802,8.223445651229122,0.0,-0.4859703261399588,-11.92438313948833,-24.0
16264,NONINHIB76-0143,0,-19.63746919217629,-0.8311503123503575,0.0,3.878375002439816,7.920733954111892,0.0,-3.361651687842658,-12.03116223581765,-24.0
16265,NONINHIB76-0271,0,-13.02188088901239,-1.129734633120823,0.0,1.68557504606315,6.804672843949356,0.0,-4.819930522881058,-10.4812981550017,-24.0
16266,NONINHIB76-0713,0,-16.46257483713453,-1.437650120816276,0.0,2.547461130465081,7.740554868747313,0.0,-4.127710871824248,-11.73991983056249,-24.0
16267,NONINHIB76-0666,0,-16.49849384057961,-0.6534770063898054,0.0,2.666541912333651,4.817228491578862,0.0,-3.044636532309338,-12.71283697536637,-24.0
16268,NONINHIB76-0252,0,-20.41266223160456,-0.7358494294209856,0.0,4.550711387996262,8.630789470405306,0.0,-1.964242725646442,-9.931253528270643,-24.0
16269,NONINHIB76-0585,0,-13.65449089409194,0.1490628802204878,0.0,1.278639712321729,4.002054595839309,0.0,-1.814192116571196,-10.03892582228127,-24.0
16270,NONINHIB76-0651,0,-14.29751219357713,0.1414768100004858,0.0,1.126586245152612,3.224796281308318,0.0,-0.1519127597340102,-9.956565616850185,-24.0
16271,NONINHIB76-0462,0,-18.19948314660469,-0.7960479877421767,0.0,3.354176507363309,9.668378957292951,0.0,-4.915268670718488,-10.88824434040953,-24.0
16272,NONINHIB76-0948,0,-14.59419328090662,-1.587262654501495,0.0,2.334333194902774,7.367351036316995,0.0,-5.825632327637137,-12.30540403182567,-24.0
16273,NONINHIB76-0070,0,-14.24707942742571,-1.904267671302047,0.0,3.464038519935866,7.645714124007463,0.0,-5.291532880689178,-10.33312733547382,-24.0
16274,NONINHIB76-0662,0,-18.10101496195093,-0.7341719456045552,0.0,2.570805453215963,8.856885420723938,0.0,-4.496457182195483,-11.90395321581082,-24.0
16275,NONINHIB76-0566,0,-15.91927633336964,-0.694372334653533,0.0,2.226766114361135,7.327226642827918,0.0,-3.25963012841221,-10.31928603924598,-24.0
16276,NONINHIB76-0871,0,-19.12063248494669,-0.145952714084483,0.0,1.606973280698094,7.718397067722981,0.0,-1.474259765087687,-11.41547461569735,-24.0
16277,NONINHIB76-0140,0,-14.32305137481199,-0.1899573227517578,0.0,1.062670844918648,3.752712990890723,0.0,-1.380164667685551,-11.07778952944045,-24.0
16278,NONINHIB76-0720,0,-14.37326899489344,-0.9898466710691718,0.0,1.734266167029955,7.196881285894142,0.0,-5.748519031986604,-12.18048724502569,-24.0
16279,NONINHIB76-0069,0,-17.18372931406193,-0.6696672162253117,0.0,2.048399180572778,6.625856895312427,0.0,-1.716138132793186,-10.89527858719521,-24.0
16280,NONINHIB76-0163,0,-20.09228261427707,-0.2242523339980016,0.0,2.47032584344729,6.709205905590897,-0.0417090416088335,-0.5175616792601332,-11.69627392010625,-24.0
16281,NONINHIB76-0703,0,-15.70741246778998,-0.1686479696266122,0.0,1.698278005645852,6.560722153592906,0.0,-2.322358964946726,-9.93941924312503,-24.0
16282,NONINHIB76-0892,0,-22.03798532350047,-0.1932942277860968,0.0,6.835335507818446,5.546749536634252,-0.0207802017522695,-0.0612364156955671,-9.931211124281615,-24.0
16283,NONINHIB76-0750,0,-12.48006250486979,0.0289806582901871,0.0,0.347331217878218,2.378639746882254,0.0,-0.0731868164081753,-9.798297698227088,-24.0
16284,NONINHIB76-0803,0,-17.54313887474491,0.2206154495125179,0.0,2.015110804681035,7.454458883399365,0.0,-1.944616814579813,-9.797570551731496,-24.0
16285,NONINHIB76-0324,0,-14.97924400326337,-1.145656322666577,0.0,4.581600067602131,7.275169867670956,0.0,-6.57057847555788,-10.83870886621435,-24.0
16286,NONINHIB76-0923,0,-15.91038296688748,-0.8127871109894227,0.0,1.54050490040936,7.023958223954105,-0.045924453286355,-2.032447335291767,-10.2370787420914,-24.0
16287,NONINHIB76-0665,0,-19.68247230625166,-1.332049922698201,0.0,5.021191824173184,7.29969227021229,0.0,-2.603195161026192,-11.2968332955902,-24.0
16288,NONINHIB76-0111,0,-14.63586504202467,-0.3305564232333495,0.0,1.458850242642711,4.518169272206978,0.0,-1.558864028072037,-10.54826597848069,-24.0
16289,NONINHIB76-0531,0,-19.49647469427801,-0.3290360146388343,0.0,3.800539160079507,7.682092579611616,0.0,-1.951705903449993,-10.29458487267584,-24.0
16290,NONINHIB76-0870,0,-24.79852249676733,0.5374379229023043,0.0,5.808021222669732,8.719104643265563,0.0,-0.0192527600250336,-9.753211467955223,-24.0
16291,NONINHIB76-0715,0,-18.51604798059525,-0.581245235122069,0.0,2.350317972849826,7.7437898647986,-0.0263490494920546,-1.202248715097808,-10.23178314265897,-24.0
16292,NONINHIB76-0124,0,-13.99589349240123,-0.4553312281511364,0.0,1.532495186278538,6.646386983813954,0.0,-3.930754987870418,-10.20309753832998,-24.0
16293,NONINHIB76-0478,0,-17.6686473661859,-1.696673240800818,0.0,5.110990859596814,8.992938902066543,0.0,-4.779291024638133,-10.04068186996165,-24.0
16294,NONINHIB76-0819,0,-20.98567262505785,0.0698819809361998,0.0,3.588040880977087,6.56538444555008,0.0,-0.2204719766845152,-10.98283729427885,-24.0
16295,NONINHIB76-0250,0,-20.73274510595911,-0.7453105078027977,0.0,5.923527205849178,7.561719855207775,0.0,-2.116214582835007,-10.1090231355397,-24.0
16296,NONINHIB76-0001,0,-16.80449235384913,-0.3693175290946397,0.0,1.43155163021047,6.544749846932791,0.0,-0.7190472013102444,-9.916555607110697,-24.0
16297,NONINHIB76-0266,0,-14.16003248741617,-0.6941671412134428,0.0,1.112159671309564,5.769809587469171,0.0,-2.922887876815987,-10.89511824666715,-24.0
16298,NONINHIB76-0697,0,-12.4278863464031,0.038929441708791,0.0,0.6672604020659492,2.031890741016105,0.0,-0.0342908912774518,-9.724096652889784,-24.0
16299,NONINHIB76-0045,0,-14.15122955143234,-1.158609461892425,0.0,1.338858986997138,7.029303892328971,0.0,-4.346941241190687,-11.28861737518901,-24.0
16300,NONINHIB77-0643,0,-21.75924307545793,-0.4670288651408668,0.0,7.01603727000861,5.541596565548116,-0.0226906807997444,-0.4845169637077681,-10.17584574954981,-44.0
16301,NONINHIB77-0589,0,-17.21723312389222,-0.6150788115905823,0.0,3.036835453276854,6.952180176224647,0.0,-3.117930204163499,-10.96122651014457,-44.0
16302,NONINHIB77-0666,0,-13.27902078185434,-0.5710763537543676,0.0,0.9960087995557844,4.718587310892508,-1.540899221150849,-0.449042745369681,-10.1254429916803,-42.0
16303,NONINHIB77-0202,0,-15.18632375057859,-0.9436794283258382,0.0,3.290037430593066,5.966356160962914,0.0,-3.40490383805074,-10.27851342539952,-43.0
16304,NONINHIB77-0133,0,-13.28795137372181,-0.9193012803648696,0.0,2.05123722209828,6.597364869494868,0.0,-4.575512981290829,-10.13416354378478,-42.0
16305,NONINHIB77-0904,0,-17.19997445770205,-0.5324382195764292,0.0,1.834713715287535,8.16672107178747,0.0,-3.528862709866861,-11.25984060007067,-44.0
16306,NONINHIB77-0120,0,-12.25952388907572,0.0559071000227345,0.0,0.7867421829763771,1.225038471317475,0.0,-0.0403343325709144,-10.23217046733043,-43.0
16307,NONINHIB77-0102,0,-13.32214525821728,0.0914313450565373,0.0,1.191089366513188,1.70816041172111,0.0,-0.0995211593423128,-10.43098529426879,-44.0
16308,NONINHIB77-0675,0,-14.70589477340109,-0.5441734968522485,0.0,2.068975739560256,5.295004062728276,0.0,-3.056522887754244,-10.94261135571878,-42.0
16309,NONINHIB77-0444,0,-16.19709613287669,0.1033800503962618,0.0,1.744490514510289,5.256571233417435,0.0,-2.248550560433007,-11.34120489498582,-42.0
16310,NONINHIB77-0188,0,-15.02598432639024,-0.6106762412412786,0.0,1.841948518093341,5.202179544282717,0.0,-1.653789035079548,-10.24632154033543,-44.0
16311,NONINHIB77-0247,0,-18.35608618427687,0.2573996715960357,0.0,3.442950724755747,3.624509629533986,0.0,-0.0836360846360435,-11.11486224302735,-45.0
16312,NONINHIB77-0550,0,-14.98736625648744,-0.4527076475850617,0.0,2.971809137010769,3.422533075988667,0.0,-1.231818727265841,-10.27755041833871,-40.0
16313,NONINHIB77-0857,0,-14.27674475778804,-0.2398078176144327,0.0,1.882482549816723,4.774763536590307,0.0,-3.049640747891402,-10.90894723688689,-43.0
16314,NONINHIB77-0154,0,-13.59941748288256,-0.0413025304416396,0.0,0.6728987580604553,2.565971099210947,0.0,-0.0384117483127866,-10.4402619043658,-45.0
16315,NONINHIB77-0332,0,-15.64200605107617,-0.361606240576433,0.0,1.981532930307822,5.158025311966775,0.0,-2.559124201092928,-11.42317825047076,-43.0
16316,NONINHIB77-0539,0,-17.9653258249502,-1.220000097747935,0.0,2.664208999535686,9.194856450850056,0.0,-4.06698687009917,-11.39324734241109,-44.0
16317,NONINHIB77-0096,0,-16.67760521087294,-0.6714170607018286,0.0,3.281567370082621,7.106873694446676,0.0,-3.417912107856268,-10.37849331490179,-42.0
16318,NONINHIB77-0214,0,-16.31282410578206,-0.4826091390086651,0.0,1.114787809967765,5.335619237764604,-0.274374825838391,-2.13093230795975,-12.75033333085639,-44.0
16319,NONINHIB77-0651,0,-19.0574109995192,-0.3162941147733431,0.0,3.656601730363218,7.403294663052293,0.0,-1.879041553699749,-10.19285027457727,-45.0
16320,NONINHIB77-0565,0,-15.63616155092786,-0.4103690689066161,0.0,2.238588320964482,5.996662492543055,0.0,-2.95667343209287,-10.76795323841952,-38.0
16321,NONINHIB77-0112,0,-17.51383093828954,-0.2053204011381945,0.0,1.855516318372156,4.734620811854165,0.0,-1.408718586259349,-12.53773279546112,-44.0
16322,NONINHIB77-0215,0,-17.50188554109081,-1.266340812007213,0.0,2.905187166434235,6.846517161028896,0.0,-3.85467344754549,-12.87119547318025,-42.0
16323,NONINHIB77-0405,0,-15.59487208508581,-0.273191287660743,0.0,2.659248083382773,3.597236190634703,0.0,-1.509020656821811,-11.12059975555121,-43.0
16324,NONINHIB77-0761,0,-12.89484939139184,-0.4439049197006307,0.0,0.8331360060127736,3.660770084204614,0.0,-1.258010962758517,-10.10285918363388,-40.0
16325,NONINHIB77-0396,0,-15.82499714677833,-0.6830995963790361,0.0,2.169952595083168,4.984240272667011,0.0,-1.773707904235654,-11.1276117796433,-44.0
16326,NONINHIB77-0305,0,-18.42956544669833,-0.1040971978939592,0.0,3.251669659818754,4.385408157062557,0.0,-0.1580023811319087,-11.05458720884326,-45.0
16327,NONINHIB77-0881,0,-19.71699370230417,-0.4735524390755483,0.0,5.097052451843547,8.19713671864838,0.0,-3.349139133927609,-10.24549610481563,-43.0
16328,NONINHIB77-0559,0,-15.89993787838321,-0.1370647551300635,0.0,3.419464204439828,2.966702019286458,0.0,-1.477569984940916,-11.12840639472824,-43.0
16329,NONINHIB77-0051,0,-13.79457693955847,-1.217809904169505,0.0,1.424771704264003,6.434708938579843,0.0,-3.064875453347546,-10.21778165423166,-42.0
16330,NONINHIB77-0779,0,-14.86831232840086,-0.7983411129208104,0.0,1.958729862486916,6.213430168867398,0.0,-5.027900460759775,-12.52239387072677,-42.0
16331,NONINHIB77-0282,0,-14.68001309509673,-0.1399885455965682,0.0,0.811171858958005,3.745666460795019,0.0,-0.0371964634142543,-10.30035978435444,-43.0
16332,NONINHIB77-0022,0,-17.78335158913287,-0.1733126972405898,0.0,2.471591616378419,5.132730496351814,0.0,-1.535380418513137,-11.88772259215648,-44.0
16333,NONINHIB77-0309,0,-17.86965284045364,-1.392239894318734,0.0,4.91264371925613,8.843556523716051,0.0,-5.859658567818297,-11.36535105961866,-42.0
16334,NONINHIB77-0363,0,-13.49562333010654,-0.7423235499557836,0.0,0.7218972879298236,4.231219542484541,0.0,-1.48040396940845,-10.76523401905615,-43.0
16335,NONINHIB77-0680,0,-19.14544489421533,-1.683299861191768,0.0,4.742024325756484,8.576767002561791,0.0,-2.96977652605471,-10.47972995314376,-45.0
16336,NONINHIB77-0778,0,-12.05304247092317,-0.4827439384772219,0.0,0.7595457895837172,2.928651329478907,0.0,-1.38870726469622,-10.23629655503373,-38.0
16337,NONINHIB77-0302,0,-20.53323727859679,-0.389226106292914,0.0,4.955982633868189,4.77965842035619,0.0,-0.1621732086636875,-11.34899553932883,-45.0
16338,NONINHIB77-0819,0,-13.69148199988849,-0.0700172033043531,0.0,1.409513842674824,0.7571074800590395,0.0,-0.0415860866101013,-11.63646396706872,-41.0
16339,NONINHIB77-0263,0,-18.76039050179206,0.1705974474404479,0.0,3.371316269994031,3.72580881067488,0.0,-0.0904765264013768,-11.58314450008402,-45.0
16340,NONINHIB77-0315,0,-13.92242931049805,-0.3903900151946698,0.0,2.226139458045327,2.223502373997599,0.0,-1.587118640678657,-11.4502961343278,-41.0
16341,NONINHIB77-0308,0,-13.79263033632269,-0.8553227720958648,0.0,1.344291944719498,5.11769000439117,0.0,-2.925172308181792,-11.11114346748991,-43.0
16342,NONINHIB77-0258,0,-14.02694909280508,-0.6192180328465678,0.0,1.378531447486876,5.772867411977495,0.0,-3.123009907269938,-10.61777817345774,-41.0
16343,NONINHIB77-0144,0,-15.31560562351515,-0.5212086366824144,0.0,2.361806600381988,4.771216475463825,0.0,-2.112532337622845,-10.81632352197448,-43.0
16344,NONINHIB77-0826,0,-13.83144648455709,-0.5757436229032816,0.0,1.300167783800998,4.146521232044506,0.0,-1.357897295107768,-10.31839838672295,-43.0
